customer_id,transaction_id,transaction_date,amount
4050,7906,13/12/2022,281.93
2085,10167,23/09/2024,417.39
1709,4992,06/08/2024,216.89
1852,425,25/09/2024,419.28
390,7913,07/05/2023,143.38
2161,9671,14/11/2023,336.0
831,4049,06/10/2024,342.8
3457,8217,19/09/2023,148.86
4356,3593,14/09/2023,113.03
1421,1884,24/03/2023,67.43
4844,9357,23/02/2024,197.09
3853,5124,30/07/2022,210.4
4179,6018,02/03/2024,277.92
644,2822,11/01/2023,305.43
1129,8675,11/09/2022,252.93
905,7990,09/08/2024,45.09
1163,5952,29/09/2023,451.61
1339,4418,09/03/2024,89.37
3067,1629,18/07/2023,260.33
964,1781,08/12/2022,352.13
4143,7446,23/01/2023,34.47
362,1691,02/07/2023,438.03
2290,5043,03/11/2023,42.48
4579,4226,12/08/2023,475.39
274,5632,18/08/2022,120.76
3829,9563,30/08/2024,15.94
3190,4270,07/11/2023,340.73
2596,891,14/11/2023,213.41
332,4560,21/06/2024,31.37
4391,6826,02/05/2024,245.41
1923,1129,15/09/2022,166.88
3621,217,08/07/2024,218.35
2604,6919,03/09/2023,336.79
1094,2385,12/10/2023,18.4
3808,207,29/08/2024,478.59
4347,7849,21/05/2023,479.06
2320,9408,28/03/2024,278.28
2041,4792,09/07/2022,203.25
744,5449,20/04/2023,55.8
1263,4549,21/12/2024,326.42
1741,3901,07/07/2023,492.83
3854,6139,01/01/2023,212.63
2023,6993,31/12/2023,288.17
2576,8368,15/12/2023,496.87
472,1146,14/12/2024,448.96
499,10362,09/01/2025,471.34
4281,8435,25/01/2023,158.76
2058,3241,04/11/2023,236.26
4057,1735,17/11/2024,80.73
1718,10217,27/04/2023,35.63
3349,5298,23/04/2022,427.63
3309,2015,16/02/2023,445.51
2564,1088,18/02/2022,314.68
150,2254,07/11/2022,456.35
3852,658,29/04/2022,432.46
3838,847,15/06/2022,308.92
76,908,08/03/2022,72.69
19,9049,06/09/2023,205.43
1443,6870,19/03/2022,33.12
2564,5830,11/08/2022,246.04
1503,2685,30/10/2023,223.76
151,6167,01/01/2025,497.29
4192,1593,23/09/2022,37.37
3737,6836,30/09/2024,57.69
1821,4828,30/01/2024,105.67
3381,2107,03/06/2023,373.84
2763,971,08/10/2023,498.38
255,1755,30/01/2023,135.33
2228,2409,28/01/2022,297.23
4662,2327,25/01/2023,353.34
4725,2334,05/07/2023,399.38
5076,2937,16/08/2022,172.62
4164,8123,15/06/2022,41.54
4948,5520,17/09/2022,388.28
1525,1467,08/01/2024,239.91
4397,3600,23/09/2023,233.68
4562,4838,16/03/2023,43.48
3292,8801,28/04/2024,341.66
4981,3944,06/02/2022,365.52
3257,2177,05/02/2024,394.03
675,2138,21/08/2023,494.21
3875,10487,17/11/2022,43.64
3443,8983,11/06/2023,376.72
4294,718,21/02/2024,450.09
1345,1625,25/06/2022,204.62
1575,7115,26/08/2023,255.74
1169,2689,08/08/2024,314.38
210,6985,19/01/2022,211.73
1339,8078,27/03/2022,304.67
3153,5979,20/03/2022,430.7
4283,6416,04/09/2024,463.4
928,2980,25/10/2023,457.8
971,1389,17/08/2023,270.83
4701,3145,16/01/2022,167.16
4764,6031,25/05/2024,162.1
2104,5319,19/09/2024,291.67
3717,1732,13/03/2022,86.29
1324,6734,26/09/2023,449.8
4512,4391,05/03/2024,191.78
614,3211,01/08/2023,445.17
4724,8033,14/12/2023,243.76
4911,9558,30/09/2024,157.15
996,9488,27/03/2022,306.1
2604,7450,26/06/2022,196.9
534,1314,01/01/2023,210.86
2156,1078,03/01/2024,386.62
4382,9131,11/02/2023,356.54
3001,3254,07/01/2025,229.4
2482,9665,03/08/2022,336.34
3628,4514,07/03/2023,439.83
41,2563,17/09/2023,138.19
82,5081,19/07/2024,176.09
2447,1642,06/07/2023,418.14
3627,10141,03/01/2023,302.58
2538,7611,02/12/2022,428.27
4402,661,15/10/2023,69.28
4652,9494,28/04/2023,418.32
879,7874,18/06/2024,167.14
4129,5509,24/04/2023,419.59
3698,7287,04/01/2024,487.28
3279,5294,05/07/2024,476.82
3090,3064,10/03/2023,371.77
4953,5317,20/11/2024,371.74
3332,4137,23/05/2022,102.27
3591,8790,24/11/2024,377.36
1847,5330,13/05/2024,175.31
5053,8134,15/11/2022,267.35
857,3447,29/09/2023,395.77
2964,6590,24/09/2022,412.63
2900,5776,02/10/2023,15.06
2327,9378,22/04/2024,307.71
2572,825,10/04/2022,479.03
725,10187,09/07/2023,406.08
2768,288,29/10/2023,418.82
3579,3280,09/09/2024,413.36
1897,8390,29/11/2024,11.77
1422,10355,30/11/2023,104.51
1617,5160,28/08/2024,394.86
2849,4789,06/12/2024,116.9
4615,7003,19/05/2023,277.29
157,6959,13/03/2024,282.41
4377,3681,09/02/2024,365.55
3368,6625,18/09/2022,110.63
950,1816,01/01/2025,284.24
4942,649,30/06/2023,227.39
740,3669,19/11/2022,355.0
4560,3313,15/06/2024,377.45
2558,258,20/04/2023,394.54
3069,7825,13/05/2023,482.03
2758,6530,06/09/2022,495.12
3189,7462,22/02/2024,217.9
1068,3209,25/12/2022,113.89
700,8810,04/10/2024,483.85
3626,1941,30/08/2022,83.69
802,8796,06/11/2022,204.96
4652,5822,24/11/2022,30.32
4437,10340,09/05/2023,354.19
2247,25,04/11/2022,187.23
656,530,23/11/2024,83.69
3099,4974,25/02/2024,210.83
8,7427,09/12/2023,47.95
4603,5912,23/02/2024,85.42
4240,5856,23/01/2024,375.81
2568,1547,23/04/2022,260.37
737,3065,08/11/2024,264.6
4490,1212,08/09/2023,417.57
1450,6042,23/07/2023,102.68
1483,10249,15/08/2023,217.67
3661,881,16/06/2022,224.89
2928,8415,10/10/2023,496.13
1411,6489,08/07/2022,134.84
237,8359,27/02/2023,429.18
144,4536,30/07/2023,215.0
3145,2072,15/04/2023,145.12
3604,692,02/07/2024,339.91
1584,9964,17/03/2022,164.99
1603,5326,19/12/2023,277.88
2262,5358,28/12/2024,25.89
2111,2101,02/03/2022,62.18
1871,8826,02/09/2024,404.25
3462,4658,07/11/2022,380.2
1265,6046,19/04/2023,298.11
2432,9197,11/11/2023,71.43
490,1519,10/07/2024,183.15
3022,4540,10/04/2024,290.63
185,9737,28/03/2022,116.02
1219,2159,12/09/2022,354.58
1109,6394,15/10/2024,318.79
2890,7284,25/04/2022,105.95
2354,2974,25/04/2024,414.18
4828,9031,23/05/2022,100.03
4864,8172,16/07/2023,495.14
5183,105,02/08/2023,441.91
1645,9618,16/06/2023,397.61
3377,1072,08/11/2023,402.93
1025,7509,25/10/2022,444.14
3531,6490,12/09/2023,144.55
330,2352,13/06/2022,123.12
4812,340,20/07/2023,325.97
1963,7168,03/12/2022,412.79
1627,188,30/07/2022,321.04
2114,39,26/06/2022,385.33
3840,7277,12/03/2022,238.08
1878,7847,27/05/2022,415.61
2138,10091,11/02/2022,16.91
2830,3589,15/12/2023,494.56
4165,2496,03/01/2025,430.57
818,4191,04/04/2022,183.57
1944,6252,26/04/2023,323.16
4680,7465,20/02/2022,240.31
2565,70,22/02/2023,260.29
4077,1209,04/11/2023,104.65
3245,3527,25/10/2022,245.79
4693,4916,29/05/2023,318.83
2574,1562,21/03/2022,306.34
611,3663,30/11/2022,172.39
2122,831,11/03/2023,135.13
4625,2706,20/02/2024,294.61
1050,1532,01/03/2024,191.09
3204,1015,19/08/2023,299.79
2019,4800,12/05/2024,312.57
2949,8732,11/05/2022,300.93
1483,7701,25/12/2023,266.2
390,10304,15/07/2023,454.02
191,2592,20/12/2022,337.65
4840,5701,02/08/2024,98.36
377,5273,19/10/2024,485.62
1648,4647,06/09/2024,451.03
1899,2494,10/06/2022,401.48
4118,6598,21/12/2022,473.46
1719,912,15/01/2023,434.51
1732,9503,02/06/2023,151.84
374,6512,19/07/2023,442.13
929,2245,19/02/2023,384.8
2538,9514,29/07/2024,162.79
3097,706,13/04/2024,434.05
1165,10033,06/12/2023,474.54
993,7248,26/05/2022,421.11
1441,8119,05/10/2023,354.28
821,2302,05/07/2023,187.64
1644,7024,16/01/2024,136.33
192,6593,15/09/2023,467.45
3788,10363,15/11/2024,118.11
2528,3496,14/11/2022,386.32
4428,4893,25/03/2024,101.89
3280,897,20/01/2024,481.17
1714,292,21/11/2022,379.97
1585,2406,05/01/2023,101.81
155,6854,04/03/2024,340.89
829,5324,01/08/2022,338.58
1378,4613,26/04/2022,356.05
2449,8678,03/01/2022,315.78
2429,5487,05/06/2022,412.46
801,8561,29/12/2024,401.69
2923,6788,02/10/2023,370.18
3389,1270,29/03/2023,194.79
4314,242,31/07/2023,60.24
2547,8262,03/04/2023,32.32
4974,82,28/01/2024,241.44
3957,9204,21/02/2023,121.75
3869,3780,26/06/2024,385.34
3395,8053,08/04/2022,60.64
4966,9813,31/05/2023,64.81
3106,4948,26/02/2023,381.19
2458,1006,21/08/2022,10.17
2095,593,15/07/2023,207.44
3844,4471,24/08/2022,318.17
4876,3779,09/01/2025,135.97
475,2647,05/11/2023,47.36
4150,9099,07/09/2023,13.25
1362,4790,30/06/2022,353.74
978,6209,06/06/2022,64.6
1174,7597,19/03/2023,252.8
4736,9767,13/04/2024,482.36
803,7887,19/02/2024,300.91
4491,10415,11/05/2024,389.78
1227,2998,15/09/2022,351.59
3291,520,14/05/2023,217.0
5155,6200,12/08/2023,444.01
5138,5265,04/07/2023,219.34
538,7741,20/01/2022,147.54
4882,9355,17/10/2023,32.42
3191,7965,25/08/2024,413.12
721,5323,25/04/2023,385.54
355,7188,29/06/2022,50.67
139,4869,05/10/2022,270.33
1706,9274,08/02/2022,34.73
3804,4295,18/06/2022,203.87
3954,461,25/02/2023,342.49
2265,8622,22/04/2022,52.62
4400,2287,08/09/2024,412.86
2937,3700,27/03/2023,232.73
3228,4027,26/02/2023,465.63
4186,9270,29/06/2023,58.32
2281,3428,08/01/2023,377.73
4575,3186,15/06/2023,344.69
501,2868,03/11/2023,207.3
2181,3319,21/08/2023,131.64
2767,8111,17/06/2022,389.83
4085,9290,23/02/2024,36.53
54,3921,04/04/2022,147.98
3066,484,09/07/2022,12.42
3039,10432,20/10/2022,488.37
4787,7371,30/10/2023,391.04
4818,134,04/11/2023,146.86
3778,9180,09/04/2023,245.21
5155,7303,02/08/2024,414.69
2035,9714,05/02/2022,402.7
1466,6798,23/03/2023,374.05
2735,841,09/05/2022,320.84
2602,216,21/10/2022,211.5
1160,7522,02/01/2024,361.0
1121,5821,12/07/2022,214.83
2778,9628,24/03/2024,22.0
3775,7756,27/07/2024,241.65
2059,1007,09/11/2024,357.09
3685,9531,27/08/2023,140.11
447,521,03/06/2024,158.45
4411,5644,20/04/2023,499.91
5058,3452,19/01/2024,404.34
2767,2512,02/05/2023,24.68
1956,9692,04/04/2022,217.54
1674,1571,20/05/2022,80.59
1985,2571,13/01/2022,85.88
2849,7476,25/07/2022,216.77
3368,9995,08/09/2022,65.64
4949,1136,15/03/2023,121.63
5008,192,28/04/2022,112.19
2731,2317,30/07/2024,141.83
3359,91,03/08/2022,187.32
456,10061,08/08/2024,449.88
3184,9727,01/10/2022,352.31
1061,3170,10/12/2022,457.51
521,4087,22/10/2024,221.14
404,3461,10/10/2023,64.22
2415,10238,25/07/2022,95.51
1244,3163,08/02/2022,66.62
2929,4744,12/12/2024,199.83
2329,1917,02/01/2023,220.6
2515,3208,09/12/2022,383.66
227,1191,20/02/2024,402.02
3728,1330,09/06/2022,244.77
1009,6316,25/10/2022,290.61
4933,10264,30/11/2024,223.13
3091,2639,02/01/2023,173.59
1100,8162,21/07/2024,157.04
808,1058,04/07/2024,292.06
1133,9978,29/11/2022,465.55
3288,2818,09/01/2024,63.27
4211,9900,05/06/2023,105.92
4786,7959,01/04/2024,379.2
810,2391,15/09/2022,143.19
3364,5840,04/07/2023,371.15
1195,1103,03/08/2022,360.79
5098,7960,24/11/2022,139.77
1223,5233,10/01/2023,480.88
584,10105,29/10/2024,356.65
4840,2341,01/09/2023,211.66
4537,7331,11/10/2023,108.84
2401,3773,09/10/2023,121.23
3754,10095,21/08/2024,389.96
651,1463,07/03/2023,199.58
1823,5025,14/01/2024,368.83
1851,1115,10/09/2024,225.77
344,142,14/01/2023,408.85
3873,2152,24/12/2022,407.03
3067,8321,15/02/2022,310.51
4116,8608,10/08/2024,19.05
357,9454,16/05/2023,414.77
134,8185,06/03/2023,419.53
822,9214,11/12/2024,342.6
3449,8095,20/01/2023,450.03
3777,10087,23/05/2023,116.58
1651,6565,23/04/2024,11.81
2683,2627,19/01/2024,495.8
3358,5286,17/06/2022,272.03
55,9740,05/05/2023,95.85
887,8845,15/08/2024,296.93
2570,1242,09/06/2023,372.24
3398,6497,05/09/2023,197.48
4400,4143,09/09/2023,40.81
4597,2747,13/08/2022,380.94
4684,10474,23/02/2024,165.32
113,2359,01/09/2025,212.54
3523,4862,20/12/2024,138.38
5073,6157,23/05/2023,202.28
2255,2450,18/07/2024,104.35
740,3080,21/08/2022,260.35
413,2793,11/02/2024,367.69
36,7698,26/09/2022,362.02
1451,3381,01/05/2023,248.88
2409,2046,30/09/2023,183.84
2245,3486,04/11/2024,394.9
3830,7775,25/06/2024,228.95
2160,4060,16/12/2022,118.1
658,9651,01/07/2024,394.05
3426,9997,02/08/2023,487.44
1814,3909,23/09/2023,160.78
4545,5364,05/04/2023,213.32
2583,6137,20/02/2022,493.36
2575,9952,24/06/2022,230.72
2301,7265,01/12/2023,353.01
3288,10308,21/01/2023,194.59
2723,3953,03/05/2022,279.62
994,9314,04/03/2022,448.13
3292,6386,07/08/2024,465.0
1493,8097,05/03/2024,356.27
2685,4808,08/10/2024,249.73
4217,3783,31/07/2023,463.59
1528,7819,14/05/2022,276.47
4401,8303,21/09/2023,45.25
4614,276,10/03/2022,63.38
3238,8100,23/03/2022,124.3
4687,7630,21/03/2024,158.52
2711,3810,18/01/2023,173.66
3492,331,05/06/2023,296.39
4582,7161,05/03/2024,324.81
1726,317,25/10/2022,468.74
2504,7766,10/06/2023,166.37
1239,7306,12/08/2024,107.23
4210,2775,12/09/2023,222.78
4424,6637,17/05/2023,266.27
3132,4280,06/11/2024,171.12
2695,1071,25/05/2024,58.41
2406,5841,04/06/2022,118.84
3964,3769,03/12/2023,135.65
1753,9400,29/04/2023,127.71
3133,10049,02/02/2024,99.34
4851,6965,02/11/2024,386.42
3201,2197,06/11/2023,445.9
2282,3740,13/01/2024,425.33
1322,1484,02/02/2024,41.68
2160,5480,27/07/2023,379.8
2368,5550,20/04/2023,141.42
1129,9782,16/09/2022,276.94
359,5340,14/08/2023,99.05
3156,8450,27/07/2024,102.65
4207,9344,29/12/2022,266.98
351,7100,22/08/2023,50.67
3816,850,25/08/2022,231.13
3100,5313,22/12/2023,278.37
1216,4171,12/12/2023,92.8
3796,4797,20/09/2024,252.38
819,5666,09/07/2024,245.99
2265,6571,22/11/2022,61.95
3936,2384,19/07/2022,118.08
2622,8690,12/07/2023,279.02
2404,2288,09/11/2022,29.08
2406,3728,01/10/2023,192.7
1309,5241,16/08/2023,476.01
4417,7475,09/04/2023,42.82
322,4051,06/06/2024,271.56
1365,223,18/08/2022,272.65
4872,3697,05/02/2024,126.01
3728,534,21/07/2022,223.1
18,2131,03/12/2022,240.89
4778,6819,02/07/2022,167.89
1261,10009,24/11/2024,92.74
2398,3050,25/12/2024,325.14
2709,4305,08/06/2023,26.18
3146,518,14/09/2024,346.29
230,697,13/03/2024,426.95
4065,3273,06/01/2023,24.55
731,1239,09/08/2023,160.49
355,9934,06/03/2022,231.43
1210,4133,22/11/2024,119.06
2209,5007,19/08/2023,436.87
4700,1429,22/05/2022,19.41
2693,5374,22/06/2022,434.99
2955,9638,24/02/2023,248.14
3504,4756,05/08/2024,192.46
683,8904,04/01/2025,206.63
547,8093,25/04/2024,318.38
2574,1578,11/05/2023,62.79
165,2481,08/04/2023,106.17
3493,9816,28/01/2024,309.99
3883,7949,07/03/2022,457.53
4833,9265,06/02/2022,433.91
3032,6097,24/04/2023,207.13
349,5959,26/10/2022,228.67
2412,2725,22/02/2024,20.42
2186,953,26/11/2022,382.35
1098,8496,13/01/2024,402.03
1642,863,26/11/2022,387.26
5,752,03/11/2023,133.36
1182,1159,29/03/2024,385.49
4913,3416,11/08/2022,323.65
884,1057,26/04/2024,299.27
2982,1126,12/11/2023,403.68
3678,6007,11/03/2023,10.38
4807,5331,21/10/2024,396.59
2213,2244,23/03/2023,482.92
4845,5514,19/12/2022,342.92
521,5932,05/11/2023,312.3
2846,146,03/11/2024,149.55
2952,3427,20/06/2023,454.15
1420,5624,14/03/2023,13.21
1376,9039,08/09/2023,150.84
4285,2333,28/12/2023,438.79
1660,335,31/03/2022,47.96
2487,8480,05/11/2023,68.64
2449,9000,21/03/2024,403.35
2563,2524,25/10/2022,195.73
4716,6120,17/05/2024,383.28
1098,5042,07/10/2022,13.59
409,8639,14/04/2023,287.21
3115,9360,10/06/2022,244.53
408,3735,28/08/2022,41.05
2906,5685,11/04/2023,14.87
4252,9587,02/08/2022,158.49
1079,9115,17/08/2023,438.48
2595,4474,14/04/2024,303.41
4550,483,25/04/2024,424.38
371,2452,24/01/2022,368.9
3645,162,25/12/2022,265.24
1305,1093,28/05/2024,480.06
4799,8670,06/03/2023,85.58
786,9834,10/12/2024,68.32
226,6872,01/10/2024,56.85
3557,900,10/05/2024,473.51
2852,3237,13/07/2023,192.27
1812,9815,18/12/2022,70.74
3138,341,03/11/2023,171.78
5034,7883,29/07/2024,50.86
1234,6380,31/08/2024,457.67
4219,8459,30/05/2022,164.05
3324,5735,17/06/2022,92.32
3497,8637,29/10/2024,126.42
4392,7121,20/11/2022,146.08
4953,7083,19/09/2024,148.34
1302,7661,06/04/2024,100.2
4077,2346,06/06/2022,10.71
2712,9982,08/09/2024,406.34
1029,9285,18/01/2022,131.78
524,7438,28/11/2024,180.8
1207,5541,23/06/2023,246.25
2083,9820,02/06/2023,193.17
327,6174,26/10/2023,126.89
3304,1501,27/05/2022,237.18
5194,5277,21/03/2024,156.92
940,5784,04/11/2023,16.09
2504,8187,03/08/2023,72.14
3786,4705,05/09/2022,128.84
1677,9809,10/02/2022,291.41
3858,9198,03/03/2022,294.78
67,8155,26/01/2024,310.22
3497,9776,06/08/2023,490.98
393,5960,10/12/2023,109.76
525,10266,01/11/2024,494.06
1181,10248,29/03/2023,314.53
2419,7524,09/12/2024,340.82
653,8567,22/02/2023,379.3
1778,1350,11/11/2024,359.17
1262,4209,20/04/2023,179.59
3189,8878,17/05/2024,15.59
4316,4607,30/07/2023,57.3
3135,3169,26/09/2024,207.32
3798,5328,06/10/2023,132.05
4490,2065,12/08/2024,367.05
465,10461,08/10/2024,102.39
429,6286,16/12/2023,164.3
4013,281,22/04/2024,300.77
1664,4019,08/09/2023,470.05
4426,7412,20/07/2024,306.57
4906,3607,31/03/2023,39.85
4705,5059,10/11/2024,209.37
137,8258,12/11/2022,326.4
5143,5188,28/08/2023,84.61
3152,9597,01/03/2022,316.99
4623,7508,07/08/2024,462.69
3568,4571,15/11/2023,276.29
2784,1406,18/12/2022,494.03
5188,3162,08/08/2022,83.96
2997,6158,06/12/2023,131.95
241,2634,16/07/2023,297.18
949,3036,18/02/2023,401.66
3113,7327,18/08/2022,310.18
2457,5736,26/03/2023,229.14
4764,9935,15/03/2023,453.76
1883,1646,19/07/2022,287.75
1861,5469,28/09/2024,369.83
3870,488,17/08/2024,337.53
2802,8089,07/07/2023,61.86
218,6641,02/08/2022,327.94
2992,9072,26/04/2024,173.18
711,8951,07/08/2023,289.96
2037,9489,27/08/2024,338.07
312,1290,10/03/2024,418.22
3697,2659,28/08/2024,144.76
1103,7561,06/12/2022,206.65
4167,8551,18/02/2024,464.11
3730,7536,23/09/2024,209.29
3163,1860,14/08/2023,381.13
158,9263,29/08/2022,145.82
2904,8548,26/04/2022,221.39
963,4043,19/01/2024,53.35
1436,5986,20/01/2022,497.19
616,9080,03/12/2024,459.36
3238,3408,10/10/2024,244.97
1307,4423,11/11/2024,107.5
2037,3391,15/07/2022,362.97
1560,2518,10/07/2024,245.58
208,4131,14/08/2024,348.84
3469,8177,16/06/2022,303.97
581,9541,18/09/2022,12.11
2692,2228,09/05/2024,96.85
895,5092,03/11/2023,110.05
1783,4155,22/12/2022,383.9
4787,699,26/02/2023,15.91
4486,6797,26/10/2023,168.45
2620,4150,16/08/2024,236.93
1891,9639,02/01/2022,303.66
4771,4380,01/06/2023,175.32
623,8436,09/06/2022,459.17
1857,1181,17/02/2022,182.09
1482,5664,28/12/2023,203.81
2875,5266,03/02/2022,53.89
3124,3615,14/07/2022,358.13
4721,6230,23/08/2024,194.2
699,5259,20/05/2023,72.62
4197,836,09/03/2023,193.0
273,10111,11/10/2022,174.0
1821,265,20/07/2023,483.77
1203,6069,02/12/2023,421.64
2341,2708,26/08/2024,291.3
297,9549,23/10/2023,49.79
3367,7068,03/04/2022,302.44
2666,3079,31/10/2024,79.8
2584,7215,02/08/2023,234.68
3072,3894,02/07/2022,432.33
1910,1462,16/03/2024,113.01
2520,2576,28/07/2023,209.74
3421,6187,10/11/2023,74.75
2175,9998,20/03/2022,469.14
1807,2794,14/10/2024,322.38
5015,3156,13/09/2023,413.39
4158,9868,27/12/2022,13.43
2397,6579,05/12/2022,464.76
1076,10287,04/12/2024,356.21
1550,9972,15/08/2022,210.31
2071,1417,04/08/2023,104.09
1340,10154,08/10/2022,346.18
3739,9601,01/02/2024,125.33
2734,6633,05/04/2023,371.73
1921,8082,28/11/2022,343.24
4039,4052,28/10/2022,475.08
4432,3915,12/08/2023,282.34
872,1731,09/07/2024,120.65
1559,1497,12/05/2024,121.77
4631,9009,27/01/2023,397.22
1923,8138,05/09/2023,222.6
255,1742,13/11/2024,154.93
1544,4281,12/01/2022,25.13
1328,2009,24/10/2023,323.67
248,5511,03/03/2023,400.69
1838,2381,21/02/2022,230.18
3323,3232,22/05/2023,478.73
398,7184,16/02/2024,200.37
2149,5750,07/05/2022,460.09
4443,4640,01/10/2022,457.39
3387,3781,19/08/2023,419.8
3411,9468,04/10/2024,50.62
658,7694,18/04/2024,327.66
3951,5724,11/03/2023,71.41
90,1570,22/03/2023,156.11
4258,2017,16/05/2023,183.43
3227,7624,10/11/2023,93.49
2782,506,27/03/2022,198.19
4766,7261,04/11/2022,327.54
2494,7814,18/05/2022,178.57
3475,10034,02/06/2024,446.0
5040,6837,28/04/2022,338.98
3793,412,20/04/2023,53.2
4478,2220,17/01/2022,470.56
4992,584,16/12/2022,415.22
1344,9040,30/08/2022,123.6
4058,1466,18/01/2024,306.67
3796,5530,02/12/2022,254.91
1876,9624,07/10/2024,414.13
2198,4079,28/05/2023,363.66
1164,7484,01/11/2022,56.19
891,9216,29/10/2023,472.67
313,387,01/01/2023,191.07
627,252,05/01/2023,46.21
3175,9438,10/08/2022,84.78
747,7009,25/05/2023,60.83
1866,1477,10/03/2022,89.59
2525,1858,11/01/2023,429.14
2213,2795,25/09/2024,18.24
1665,2675,17/10/2022,187.05
4732,3112,03/09/2022,407.27
1034,5289,29/01/2024,414.76
1929,9734,20/02/2023,239.3
4225,5824,12/01/2025,222.6
2792,2284,31/03/2023,68.68
1356,9709,11/11/2024,468.78
1454,2565,25/12/2024,278.26
4603,9657,08/07/2024,136.38
1720,4906,22/04/2022,268.8
1282,4123,19/04/2023,112.47
2536,5052,20/03/2024,58.41
426,7422,30/01/2022,65.73
5028,3462,18/06/2022,76.04
4679,4823,27/03/2022,235.14
672,4909,02/04/2022,293.28
3424,3997,26/12/2024,174.38
2858,7636,18/04/2023,343.63
1208,9698,17/02/2022,120.41
3822,7079,18/07/2022,296.04
3236,3307,30/01/2022,393.83
3201,9348,29/12/2022,331.66
939,7598,01/05/2023,206.32
3012,7356,24/02/2024,416.93
5094,1265,18/08/2023,337.58
1300,3226,11/12/2023,415.61
2817,9050,05/06/2023,330.64
3094,6537,28/01/2023,378.38
1264,6294,21/06/2023,381.31
4707,8612,29/12/2023,169.47
3267,7535,25/06/2023,207.29
2299,4407,01/09/2023,196.9
2429,10310,24/11/2024,49.15
2823,7290,09/05/2023,96.63
3518,6574,16/10/2023,25.25
3990,808,28/04/2022,132.42
4985,8785,09/01/2022,414.08
1523,9539,27/09/2024,409.75
3262,3564,19/01/2023,384.44
2911,4623,02/04/2024,281.04
3325,8098,07/03/2024,407.44
3682,5524,16/09/2023,220.24
1355,3369,26/04/2022,303.95
4611,9244,04/11/2023,17.79
1462,141,12/06/2023,477.22
23,2538,20/05/2024,334.4
681,1413,29/05/2022,183.81
870,4207,03/10/2024,379.65
4834,5834,19/01/2022,305.67
4901,8101,10/05/2022,137.95
1477,4591,11/01/2024,64.78
4976,6526,25/02/2024,243.06
4024,1782,08/01/2025,95.22
350,6666,13/12/2022,343.86
3339,3880,22/03/2022,482.24
297,2064,05/11/2023,336.5
559,9113,28/02/2023,37.22
382,8343,21/10/2022,289.78
223,8000,11/07/2023,422.44
2353,2531,11/09/2024,250.66
2376,10499,09/09/2023,300.11
1636,8169,25/03/2022,165.97
2681,4388,05/09/2023,204.31
492,7431,18/09/2023,275.04
1416,1509,21/07/2023,84.01
491,7027,01/10/2024,112.67
3345,1354,17/04/2022,193.66
2927,6144,15/11/2024,54.02
2139,6092,30/07/2022,283.76
3830,1702,26/10/2023,491.92
61,5702,04/07/2022,158.23
3464,5473,24/01/2023,388.85
631,5533,02/01/2025,297.48
3337,2655,12/10/2023,105.41
2882,1245,21/06/2024,482.45
2010,2095,30/10/2022,120.84
1797,944,31/05/2022,262.22
3997,8760,30/09/2022,187.44
3091,7904,17/06/2022,373.78
3478,1436,19/06/2022,209.53
1789,5989,16/10/2024,169.77
3117,7736,29/11/2024,275.95
3372,1876,31/12/2022,146.48
750,3365,30/09/2023,384.66
2359,7281,25/07/2024,420.55
984,1668,31/07/2024,158.0
1524,10302,29/11/2024,283.22
447,6893,21/06/2022,367.54
3714,9247,10/07/2024,209.22
3177,5851,31/12/2024,379.96
853,2581,24/01/2024,161.7
1105,8037,08/10/2024,62.16
4332,4378,20/02/2022,356.42
650,1977,05/03/2024,267.37
2621,6313,08/09/2024,350.25
3698,5847,22/04/2023,423.19
2511,2154,04/03/2022,153.89
1217,7322,21/04/2024,438.11
5052,121,13/03/2022,62.81
653,7057,28/03/2022,28.38
4227,10110,06/06/2024,471.34
1403,2817,18/10/2023,109.28
304,5132,07/05/2024,74.39
2118,4340,20/03/2024,145.14
5099,6373,27/06/2022,44.03
867,3904,14/04/2024,235.1
922,3122,10/04/2024,114.98
3557,7006,12/08/2023,251.88
4674,3148,12/12/2024,450.28
733,1965,14/05/2024,224.31
1004,4105,23/10/2022,467.23
4784,9968,04/03/2023,86.79
667,1550,19/03/2023,269.33
1060,4590,02/09/2022,116.68
3200,2383,05/11/2023,142.12
1696,7569,03/02/2022,185.5
4822,3291,04/02/2024,247.97
3301,2712,23/04/2023,380.55
2723,3788,07/05/2022,32.25
2949,6336,14/10/2022,221.92
65,4775,13/10/2023,172.57
258,5962,27/05/2022,263.61
4176,2331,09/05/2022,126.91
2328,4292,27/08/2023,245.17
4335,3689,01/10/2022,497.55
2255,7713,13/02/2024,93.75
683,4638,13/10/2024,257.77
29,5382,11/02/2022,241.12
373,9389,16/07/2022,182.04
11,9594,21/11/2022,439.45
595,1835,28/10/2023,287.42
343,3171,29/10/2023,69.27
4162,1158,14/05/2024,473.67
851,7648,14/12/2022,208.71
506,10445,29/12/2024,471.78
838,7994,22/04/2022,193.55
2019,3466,14/06/2023,351.53
961,5165,20/04/2022,119.76
4589,9609,06/11/2022,413.11
3948,3213,26/01/2022,465.79
3508,3028,21/04/2022,492.84
366,8981,14/07/2024,121.55
1274,5454,10/09/2022,250.39
1983,4954,08/01/2023,401.25
877,4558,10/01/2024,119.29
623,10314,24/07/2024,469.69
3433,5276,09/06/2022,493.91
3682,3611,01/02/2022,343.7
